latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
22.26458,75.13054,300.64,0.51,0.66,2026-01-01,1952,N20,VIIRS,n,2,287.12,0.98,N,2
20.96194,86.00958,301.61,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,289.98,2.8,N,2
20.96137,86.01328,299.78,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,287.87,2.8,N,2
20.95295,86.04601,319.76,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,289.14,1.33,N,2
20.95238,86.0497,317.33,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,291.58,1.33,N,2
20.94907,86.04911,305.79,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,289.29,1.33,N,2
20.94075,86.05904,301.44,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,290.26,0.84,N,2
21.08055,85.03815,331.78,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,293.88,3.88,N,2
22.36906,73.10688,299.33,0.69,0.74,2026-01-01,1952,N20,VIIRS,n,2,285.75,3.03,N,0
21.08111,85.03429,317.98,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,292.11,4.05,N,2
21.07998,85.04204,306.08,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.71,3.88,N,2
21.07716,85.03759,312.62,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,292.06,1.2,N,2
21.0766,85.04147,298.31,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,287.99,1.2,N,2
21.07321,85.04092,308.52,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.58,1.2,N,2
21.48946,81.76766,306.54,0.57,0.43,2026-01-01,1952,N20,VIIRS,n,2,287.47,2.41,N,2
21.48721,81.76609,310.01,0.57,0.43,2026-01-01,1952,N20,VIIRS,n,2,288.69,1.18,N,2
22.3688,73.10769,300.21,0.69,0.74,2026-01-01,1952,N20,VIIRS,n,2,286.04,3.34,N,0
20.98285,85.12946,300.36,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.76,0.93,N,2
20.98171,85.13715,301.46,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.19,0.77,N,2
20.97714,85.16787,301.25,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.25,1.1,N,2
20.97657,85.17171,306.87,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.95,1.79,N,2
20.976,85.17555,301.03,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.26,1.79,N,2
20.97263,85.175,335.24,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,292.92,1.79,N,2
20.9789,85.13274,304.24,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.61,0.77,N,2
20.97833,85.13658,300.09,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.59,0.77,N,2
20.97206,85.17884,299.38,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.43,1.19,N,2
20.96984,85.17059,327.73,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,291.54,3.34,N,2
20.96927,85.17443,334.13,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,292.58,3.34,N,2
20.9687,85.17828,303.29,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.69,1.52,N,2
20.96875,85.15466,323.49,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.18,1.8,N,2
20.96363,85.18919,334.65,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,294.99,2.53,N,2
20.9733,85.12392,299.53,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.52,0.73,N,2
20.96761,85.16235,300.89,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.94,1.67,N,2
20.96476,85.18154,319.27,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.95,1.52,N,2
20.96419,85.18537,304.75,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.55,2.53,N,2
20.96253,85.17331,325.88,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,291.39,2.23,N,2
20.96424,85.16179,302.42,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.19,0.93,N,2
20.96367,85.16562,306.17,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,291.67,0.93,N,2
20.9631,85.16946,311.61,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,291.75,2.23,N,2
20.96083,85.18481,308.31,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,293.21,1.72,N,2
20.96663,85.07548,310.42,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.77,1.44,N,0
20.95641,85.14472,298.27,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.05,0.43,N,0
20.96446,85.01967,298.96,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.32,0.72,N,0
20.95883,85.0108,307.27,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.56,2.35,N,2
21.39108,81.64421,305.58,0.38,0.44,2026-01-01,1952,N20,VIIRS,n,2,289.25,1.59,N,2
21.3782,81.68098,307.24,0.57,0.43,2026-01-01,1952,N20,VIIRS,n,2,289.95,1.92,N,2
21.37351,81.68594,299.65,0.57,0.43,2026-01-01,1952,N20,VIIRS,n,2,288.8,2.03,N,2
21.37558,81.63818,300.63,0.38,0.44,2026-01-01,1952,N20,VIIRS,n,2,287.61,1.06,N,2
21.37367,81.65301,303.93,0.38,0.43,2026-01-01,1952,N20,VIIRS,n,2,288.06,1.35,N,0
21.36569,81.65185,301.74,0.38,0.43,2026-01-01,1952,N20,VIIRS,n,2,289.65,1.33,N,2
21.34784,81.66431,309.63,0.38,0.43,2026-01-01,1952,N20,VIIRS,n,2,290.05,1.32,N,2
20.88942,84.97993,308.11,0.41,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.06,2.28,N,2
20.88547,84.98324,334.99,0.41,0.37,2026-01-01,1952,N20,VIIRS,n,2,291.06,3.53,N,2
20.86741,84.9882,305.82,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.56,1.44,N,2
20.86628,84.99587,306.59,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.98,1.33,N,2
21.32611,81.57795,296.99,0.39,0.44,2026-01-01,1952,N20,VIIRS,n,2,286.45,0.52,N,0
20.86403,84.98761,302.73,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.56,1.44,N,2
21.31224,81.59113,306.76,0.39,0.44,2026-01-01,1952,N20,VIIRS,n,2,288.83,1.18,N,2
20.80704,85.25703,322.32,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,292.4,1.82,N,2
21.30239,81.60489,304.73,0.39,0.44,2026-01-01,1952,N20,VIIRS,n,2,287.74,0.59,N,2
21.29839,81.6043,309.86,0.39,0.44,2026-01-01,1952,N20,VIIRS,n,2,287.59,0.59,N,2
20.80368,85.25646,304.49,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.78,1.82,N,2
21.29576,81.59252,300.14,0.39,0.44,2026-01-01,1952,N20,VIIRS,n,2,286.63,0.62,N,0
20.79976,85.2597,317.45,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,289.61,0.92,N,2
20.7964,85.25915,301.78,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.7,0.92,N,2
20.79417,85.25097,327.98,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,287.63,4.21,N,2
20.79361,85.25478,325.95,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,291.76,4.21,N,2
20.78857,85.2656,307.74,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.96,1.04,N,2
20.7872,85.26221,306.24,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.82,1.08,N,2
20.78662,85.26601,306.72,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,290.54,1.28,N,2
20.77575,85.33811,305.42,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.13,0.59,N,0
20.78442,85.25784,298.48,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,288.27,1.08,N,2
21.29411,81.59298,304.56,0.39,0.44,2026-01-01,1952,N20,VIIRS,n,2,287.33,0.59,N,0
20.76194,85.29301,321.09,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,292.02,2.39,N,2
20.76136,85.29681,331.85,0.4,0.37,2026-01-01,1952,N20,VIIRS,n,2,294.55,2.39,N,2
21.24231,81.38628,299.17,0.4,0.44,2026-01-01,1952,N20,VIIRS,n,2,288.76,0.58,N,2
21.19679,81.41586,310.67,0.39,0.44,2026-01-01,1952,N20,VIIRS,n,2,288.38,1.17,N,2
21.18804,81.38757,304.06,0.4,0.44,2026-01-01,1952,N20,VIIRS,n,2,290.37,1.31,N,2
21.18755,81.39137,301.85,0.4,0.44,2026-01-01,1952,N20,VIIRS,n,2,291.43,1.31,N,2
21.18447,81.38315,309.5,0.4,0.44,2026-01-01,1952,N20,VIIRS,n,2,289.94,1.54,N,2
21.19818,81.20835,301.38,0.41,0.45,2026-01-01,1952,N20,VIIRS,n,2,287.94,1.22,N,0
20.56872,85.73808,298.45,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,288.02,0.7,N,0
20.5347,85.95998,298.54,0.39,0.36,2026-01-01,1952,N20,VIIRS,n,2,286.61,0.23,N,0
21.18999,81.20717,297.5,0.41,0.45,2026-01-01,1952,N20,VIIRS,n,2,287.2,1.41,N,2
21.23502,79.62724,303.37,0.51,0.49,2026-01-01,1952,N20,VIIRS,n,2,287.79,1.68,N,2
21.28345,79.14793,306.37,0.55,0.51,2026-01-01,1952,N20,VIIRS,n,2,286.45,1.26,N,0
20.24475,86.59776,305.07,0.38,0.36,2026-01-01,1952,N20,VIIRS,n,2,294.58,1.71,N,2
20.70493,78.61774,299.5,0.58,0.52,2026-01-01,1952,N20,VIIRS,n,2,288.47,1.15,N,2
20.69829,78.63391,301.85,0.58,0.52,2026-01-01,1952,N20,VIIRS,n,2,288.41,1.68,N,2
21.10851,72.63975,340.7,0.72,0.75,2026-01-01,1952,N20,VIIRS,n,2,289.24,9.91,N,2
21.10201,72.632,315.92,0.72,0.75,2026-01-01,1952,N20,VIIRS,n,2,288.43,3.12,N,2
21.1096,72.6449,320.05,0.72,0.75,2026-01-01,1952,N20,VIIRS,n,2,289.33,7.28,N,2
21.11068,72.63082,303.12,0.72,0.75,2026-01-01,1952,N20,VIIRS,n,2,288.86,3.56,N,2
21.11014,72.63789,318.92,0.72,0.75,2026-01-01,1952,N20,VIIRS,n,2,288.18,3.56,N,2
21.10368,72.63017,319.76,0.72,0.75,2026-01-01,1952,N20,VIIRS,n,2,287.83,3.56,N,2
20.13018,79.1088,299.13,0.53,0.5,2026-01-01,1952,N20,VIIRS,n,2,286.84,0.67,N,0
20.0054,79.18309,301.69,0.52,0.5,2026-01-01,1952,N20,VIIRS,n,2,289.1,1.24,N,0
19.96503,79.33372,308.2,0.51,0.49,2026-01-01,1952,N20,VIIRS,n,2,288.2,1.23,N,2
19.96428,79.33236,308.63,0.51,0.49,2026-01-01,1952,N20,VIIRS,n,2,288.48,1.3,N,2
19.97052,79.08484,307.69,0.53,0.5,2026-01-01,1952,N20,VIIRS,n,2,289.07,1.55,N,0
19.92882,79.12055,302.27,0.53,0.5,2026-01-01,1952,N20,VIIRS,n,2,289.08,1.24,N,0
19.1057,82.16472,314.63,0.51,0.41,2026-01-01,1952,N20,VIIRS,n,2,286.5,2.21,N,2
19.10506,82.16952,306.69,0.51,0.41,2026-01-01,1952,N20,VIIRS,n,2,287.61,1.74,N,2
19.09753,82.16841,306.15,0.51,0.41,2026-01-01,1952,N20,VIIRS,n,2,287.61,1.33,N,2
19.09377,82.16785,305.68,0.51,0.41,2026-01-01,1952,N20,VIIRS,n,2,288.97,1.33,N,2
19.53393,75.90749,300.28,0.42,0.61,2026-01-01,1952,N20,VIIRS,n,2,286.14,0.59,N,0
18.54249,83.34406,304.31,0.44,0.38,2026-01-01,1952,N20,VIIRS,n,2,291.34,0.64,N,0
18.72263,79.53786,313.69,0.48,0.48,2026-01-01,1953,N20,VIIRS,n,2,292.89,2.14,N,2
19.10593,73.05014,300.86,0.64,0.72,2026-01-01,1953,N20,VIIRS,n,2,288.44,0.56,N,2
17.97082,83.15067,302.35,0.44,0.39,2026-01-01,1953,N20,VIIRS,n,2,292.22,0.8,N,0
19.10268,73.04848,300.26,0.64,0.72,2026-01-01,1953,N20,VIIRS,n,2,288.87,0.81,N,2
17.61243,83.2057,305.23,0.44,0.38,2026-01-01,1953,N20,VIIRS,n,2,292.19,2.29,N,2
17.606,83.20049,317.22,0.44,0.38,2026-01-01,1953,N20,VIIRS,n,2,293.02,1.56,N,2
17.60249,83.19994,302.95,0.44,0.38,2026-01-01,1953,N20,VIIRS,n,2,292.15,1.56,N,2
18.46572,76.40002,297.12,0.38,0.59,2026-01-01,1953,N20,VIIRS,n,2,284.52,0.69,N,0
18.69482,73.03608,307.95,0.64,0.72,2026-01-01,1953,N20,VIIRS,n,2,290.76,3.64,N,2
18.69126,73.03384,301.98,0.64,0.72,2026-01-01,1953,N20,VIIRS,n,2,289.89,2.54,N,0
18.68514,73.02695,307.25,0.64,0.72,2026-01-01,1953,N20,VIIRS,n,2,290.09,2.4,N,2
18.17903,76.47795,310.31,0.37,0.58,2026-01-01,1953,N20,VIIRS,n,2,286.49,0.94,N,0
17.6627,80.4861,303.79,0.4,0.45,2026-01-01,1953,N20,VIIRS,n,2,292.49,0.77,N,0
17.46312,80.65431,311.02,0.39,0.44,2026-01-01,1953,N20,VIIRS,n,2,292.28,1.44,N,0
17.53689,75.34516,329.23,0.44,0.62,2026-01-01,1953,N20,VIIRS,n,2,287.55,2.58,N,0
16.35955,81.28423,301.4,0.53,0.42,2026-01-01,1953,N20,VIIRS,n,2,290.95,0.38,N,0
16.55665,77.32401,299.32,0.63,0.54,2026-01-01,1953,N20,VIIRS,n,2,285.45,1.79,N,0
15.96345,80.93847,303.59,0.54,0.42,2026-01-01,1953,N20,VIIRS,n,2,291.03,0.81,N,2
16.31679,75.01728,300.03,0.44,0.63,2026-01-01,1953,N20,VIIRS,n,2,286.27,0.69,N,0
16.03265,76.02518,314.2,0.38,0.58,2026-01-01,1953,N20,VIIRS,n,2,286.78,1.06,N,0
15.93056,75.38507,309.89,0.41,0.61,2026-01-01,1953,N20,VIIRS,n,2,282.97,0.83,N,0
15.93227,75.38535,310.22,0.41,0.61,2026-01-01,1953,N20,VIIRS,n,2,283.03,1.18,N,0
15.33658,76.28345,304.76,0.35,0.57,2026-01-01,1954,N20,VIIRS,n,2,290.2,1.03,N,2
15.30134,76.21838,299.69,0.36,0.57,2026-01-01,1954,N20,VIIRS,n,2,288.07,0.61,N,0
15.1749,77.09709,298.94,0.62,0.54,2026-01-01,1954,N20,VIIRS,n,2,286.51,1.39,N,0
15.30177,76.21862,300.73,0.36,0.57,2026-01-01,1954,N20,VIIRS,n,2,288.0,0.59,N,0
15.17826,77.10262,301.85,0.62,0.54,2026-01-01,1954,N20,VIIRS,n,2,287.02,2.3,N,2
15.17612,76.78493,303.13,0.33,0.55,2026-01-01,1954,N20,VIIRS,n,2,285.17,0.92,N,2
15.02624,78.01098,300.33,0.54,0.51,2026-01-01,1954,N20,VIIRS,n,2,286.5,0.76,N,2
15.65925,73.9845,305.08,0.51,0.66,2026-01-01,1954,N20,VIIRS,n,2,288.64,1.97,N,2
15.0256,78.01611,301.43,0.54,0.51,2026-01-01,1954,N20,VIIRS,n,2,288.9,1.13,N,2
15.18532,76.66412,328.03,0.33,0.55,2026-01-01,1954,N20,VIIRS,n,2,290.13,2.05,N,2
15.18496,76.6672,303.92,0.33,0.55,2026-01-01,1954,N20,VIIRS,n,2,290.48,2.05,N,2
15.18386,76.67648,304.02,0.33,0.55,2026-01-01,1954,N20,VIIRS,n,2,287.31,1.86,N,2
15.18167,76.6511,303.82,0.33,0.56,2026-01-01,1954,N20,VIIRS,n,2,289.29,1.74,N,2
15.17619,76.65359,316.43,0.33,0.56,2026-01-01,1954,N20,VIIRS,n,2,291.09,1.93,N,2
15.17172,76.37556,301.26,0.35,0.57,2026-01-01,1954,N20,VIIRS,n,2,290.05,1.48,N,2
15.17135,76.37884,305.6,0.35,0.57,2026-01-01,1954,N20,VIIRS,n,2,290.52,1.12,N,2
15.12192,76.80898,299.07,0.32,0.55,2026-01-01,1954,N20,VIIRS,n,2,284.3,0.6,N,2
15.11212,76.80499,303.31,0.32,0.55,2026-01-01,1954,N20,VIIRS,n,2,286.73,0.88,N,0
15.17598,76.37511,305.98,0.35,0.57,2026-01-01,1954,N20,VIIRS,n,2,289.6,1.23,N,2
15.17038,76.37773,304.98,0.35,0.57,2026-01-01,1954,N20,VIIRS,n,2,290.36,1.62,N,2
15.06983,76.86485,297.6,0.32,0.55,2026-01-01,1954,N20,VIIRS,n,2,279.84,0.8,N,2
15.0084,76.99583,310.19,0.63,0.54,2026-01-01,1954,N20,VIIRS,n,2,288.72,2.55,N,0
15.06139,75.75724,298.26,0.38,0.59,2026-01-01,1954,N20,VIIRS,n,2,287.42,0.42,N,0
14.11509,77.80619,306.39,0.54,0.51,2026-01-01,1954,N20,VIIRS,n,2,288.91,1.53,N,0
12.16929,78.52807,304.92,0.45,0.47,2026-01-01,1954,N20,VIIRS,n,2,288.11,0.78,N,0
11.26546,80.00146,326.72,0.54,0.42,2026-01-01,1955,N20,VIIRS,n,2,287.17,3.02,N,3
11.18245,79.09805,303.45,0.41,0.45,2026-01-01,1955,N20,VIIRS,n,2,289.72,0.5,N,2
11.2049,77.56485,305.26,0.51,0.49,2026-01-01,1955,N20,VIIRS,n,2,288.37,0.98,N,0
35.96655,68.68712,303.29,0.44,0.38,2026-01-01,2129,N20,VIIRS,n,2,275.6,0.81,N,2
33.54835,71.55003,301.22,0.43,0.46,2026-01-01,2129,N20,VIIRS,n,2,281.51,0.97,N,2
33.40751,71.93681,299.16,0.45,0.47,2026-01-01,2129,N20,VIIRS,n,2,277.83,0.9,N,2
33.27063,71.59,303.88,0.44,0.46,2026-01-01,2129,N20,VIIRS,n,2,279.88,0.73,N,0
31.73369,77.22153,300.0,0.49,0.65,2026-01-01,2129,N20,VIIRS,n,2,265.53,0.66,N,0
32.88913,71.61602,300.35,0.45,0.47,2026-01-01,2129,N20,VIIRS,n,2,282.32,1.04,N,2
32.57587,72.56364,300.12,0.51,0.49,2026-01-01,2129,N20,VIIRS,n,2,283.51,1.28,N,2
32.10728,74.17664,306.4,0.32,0.55,2026-01-01,2129,N20,VIIRS,n,2,280.57,1.31,N,2
32.10648,74.17995,311.19,0.32,0.55,2026-01-01,2129,N20,VIIRS,n,2,280.93,1.32,N,2
32.38165,72.13846,295.58,0.49,0.48,2026-01-01,2130,N20,VIIRS,n,2,281.63,0.93,N,2
32.29388,70.72955,304.95,0.41,0.45,2026-01-01,2130,N20,VIIRS,n,2,282.87,1.4,N,2
32.29211,70.73785,306.79,0.41,0.45,2026-01-01,2130,N20,VIIRS,n,2,283.65,1.49,N,2
32.29444,70.73141,306.67,0.41,0.45,2026-01-01,2130,N20,VIIRS,n,2,282.89,1.51,N,2
32.28868,70.73854,298.63,0.41,0.45,2026-01-01,2130,N20,VIIRS,n,2,282.44,1.18,N,2
28.42594,69.70181,300.56,0.43,0.46,2026-01-01,2131,N20,VIIRS,n,2,282.43,0.74,N,2
24.66232,74.63141,299.99,0.51,0.66,2026-01-01,2131,N20,VIIRS,n,2,286.78,1.66,N,2
24.66421,74.63281,299.92,0.51,0.66,2026-01-01,2131,N20,VIIRS,n,2,287.41,1.52,N,2
26.09515,68.87794,307.34,0.42,0.46,2026-01-01,2131,N20,VIIRS,n,2,283.77,0.92,N,2
23.49822,68.57575,303.99,0.46,0.47,2026-01-01,2132,N20,VIIRS,n,2,288.5,1.52,N,2
23.43075,68.71243,305.77,0.47,0.47,2026-01-01,2132,N20,VIIRS,n,2,289.08,1.47,N,2
23.12286,70.08694,313.89,0.57,0.52,2026-01-01,2132,N20,VIIRS,n,2,286.77,2.74,N,2
22.36756,73.11887,312.68,0.46,0.64,2026-01-01,2132,N20,VIIRS,n,2,289.56,3.97,N,0
22.93394,70.10786,298.6,0.58,0.52,2026-01-01,2132,N20,VIIRS,n,2,288.58,0.32,N,0
22.92923,70.10669,300.93,0.58,0.52,2026-01-01,2132,N20,VIIRS,n,2,286.8,0.33,N,0
22.92587,69.82079,297.28,0.56,0.51,2026-01-01,2132,N20,VIIRS,n,2,287.03,0.69,N,2
22.92742,69.82442,299.84,0.56,0.51,2026-01-01,2132,N20,VIIRS,n,2,288.71,1.14,N,2
22.34003,69.85408,303.27,0.57,0.52,2026-01-01,2132,N20,VIIRS,n,2,291.86,2.4,N,2
22.33776,69.86501,302.16,0.58,0.52,2026-01-01,2132,N20,VIIRS,n,2,291.3,2.06,N,2
22.41861,69.03793,315.08,0.51,0.49,2026-01-01,2132,N20,VIIRS,n,2,290.64,1.38,N,0
22.41616,69.03954,312.86,0.51,0.49,2026-01-01,2132,N20,VIIRS,n,2,290.21,1.99,N,0
21.43572,72.97369,304.03,0.47,0.64,2026-01-01,2132,N20,VIIRS,n,2,286.91,0.98,N,2
21.11326,72.63194,302.29,0.46,0.63,2026-01-01,2132,N20,VIIRS,n,2,289.29,2.17,N,2
21.11228,72.63622,305.02,0.46,0.63,2026-01-01,2132,N20,VIIRS,n,2,290.2,2.17,N,2
21.1103,72.6448,314.18,0.46,0.63,2026-01-01,2132,N20,VIIRS,n,2,289.92,4.02,N,2
21.10658,72.63474,349.59,0.46,0.63,2026-01-01,2132,N20,VIIRS,n,2,289.65,2.17,N,2
21.1046,72.64331,334.18,0.46,0.63,2026-01-01,2132,N20,VIIRS,n,2,289.83,4.02,N,2
21.10089,72.63327,306.81,0.46,0.63,2026-01-01,2132,N20,VIIRS,n,2,289.08,0.82,N,2
24.69027,73.00153,304.88,0.4,0.6,2026-01-01,2132,N20,VIIRS,n,2,286.93,0.88,N,2
22.97849,72.56535,299.5,0.41,0.61,2026-01-01,2132,N20,VIIRS,n,2,288.46,0.75,N,2
22.97921,72.56347,305.23,0.41,0.61,2026-01-01,2132,N20,VIIRS,n,2,288.42,0.96,N,2
25.38726,68.58038,308.14,0.42,0.45,2026-01-01,2132,N20,VIIRS,n,2,283.77,0.69,N,2
23.49607,68.57792,302.66,0.45,0.47,2026-01-01,2132,N20,VIIRS,n,2,289.05,1.54,N,2
18.68524,73.03271,301.7,0.55,0.68,2026-01-01,2133,N20,VIIRS,n,2,290.46,1.67,N,2
18.69595,73.03866,314.39,0.55,0.68,2026-01-01,2133,N20,VIIRS,n,2,290.11,1.83,N,2
18.69022,73.03924,307.46,0.55,0.68,2026-01-01,2133,N20,VIIRS,n,2,289.64,2.48,N,2
18.68637,73.02767,310.05,0.55,0.68,2026-01-01,2133,N20,VIIRS,n,2,289.92,1.67,N,2
18.58578,72.23837,308.19,0.49,0.65,2026-01-01,2133,N20,VIIRS,n,2,292.06,2.46,N,3
21.10945,72.64645,327.08,0.46,0.63,2026-01-01,2133,N20,VIIRS,n,2,291.6,2.64,N,2
21.11234,72.63355,307.82,0.46,0.63,2026-01-01,2133,N20,VIIRS,n,2,290.33,2.18,N,2
21.11138,72.63783,302.23,0.46,0.63,2026-01-01,2133,N20,VIIRS,n,2,290.25,2.18,N,2
21.11042,72.64214,302.09,0.46,0.63,2026-01-01,2133,N20,VIIRS,n,2,289.02,2.64,N,2
21.10569,72.63634,344.22,0.46,0.63,2026-01-01,2133,N20,VIIRS,n,2,289.65,2.18,N,2
21.10664,72.63206,301.15,0.46,0.63,2026-01-01,2133,N20,VIIRS,n,2,288.54,2.18,N,2
21.10376,72.64494,306.86,0.46,0.63,2026-01-01,2133,N20,VIIRS,n,2,289.31,2.64,N,2
20.91333,71.45887,307.15,0.39,0.59,2026-01-01,2133,N20,VIIRS,n,2,289.81,0.91,N,2
20.91111,71.45872,310.98,0.39,0.59,2026-01-01,2133,N20,VIIRS,n,2,290.85,1.36,N,2
20.83545,70.69326,301.22,0.35,0.57,2026-01-01,2133,N20,VIIRS,n,2,289.88,0.83,N,2
16.88646,74.51174,295.97,0.74,0.76,2026-01-01,2134,N20,VIIRS,n,2,282.58,2.03,N,0
16.30861,95.99481,336.51,0.44,0.38,2026-01-02,0702,N20,VIIRS,n,2,305.0,3.01,D,0
16.38767,96.2001,339.44,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,307.61,5.67,D,0
16.39296,96.21217,337.84,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,306.15,5.74,D,0
16.236,94.70789,334.4,0.4,0.37,2026-01-02,0702,N20,VIIRS,n,2,303.0,2.93,D,0
16.49155,96.27592,332.86,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,301.88,3.66,D,0
16.52552,96.44566,335.43,0.46,0.39,2026-01-02,0702,N20,VIIRS,n,2,304.61,3.61,D,0
16.57134,96.32502,332.13,0.46,0.39,2026-01-02,0702,N20,VIIRS,n,2,304.55,1.93,D,0
16.62616,96.695,333.65,0.48,0.4,2026-01-02,0702,N20,VIIRS,l,2,304.8,3.66,D,0
16.57196,96.30316,333.94,0.46,0.39,2026-01-02,0702,N20,VIIRS,l,2,305.35,4.74,D,0
16.58389,96.31011,337.11,0.46,0.39,2026-01-02,0702,N20,VIIRS,n,2,304.48,3.87,D,0
16.42768,95.11346,333.12,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,300.36,1.18,D,0
16.42824,95.11301,330.37,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,300.23,2.48,D,0
16.78557,96.10021,336.45,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,304.24,10.25,D,0
16.78462,96.09709,334.86,0.45,0.39,2026-01-02,0702,N20,VIIRS,n,2,303.69,8.59,D,0
16.71715,94.91296,334.95,0.41,0.37,2026-01-02,0702,N20,VIIRS,l,2,305.59,3.92,D,0
16.72779,94.9385,336.83,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,302.66,3.17,D,0
16.75926,94.91026,341.5,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,303.74,15.36,D,0
16.77337,94.91196,332.87,0.41,0.37,2026-01-02,0702,N20,VIIRS,l,2,303.34,4.49,D,0
16.76586,94.8356,331.74,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,301.72,1.96,D,0
16.77197,94.854,332.96,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,306.84,1.93,D,0
16.92504,95.91099,339.18,0.44,0.39,2026-01-02,0702,N20,VIIRS,n,2,308.31,29.73,D,0
16.78945,94.85518,336.57,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,305.94,6.59,D,0
16.77073,94.6312,333.19,0.4,0.37,2026-01-02,0702,N20,VIIRS,n,2,303.11,2.35,D,0
16.81408,94.90569,331.39,0.41,0.37,2026-01-02,0702,N20,VIIRS,l,2,304.62,7.82,D,0
16.81747,94.90517,331.04,0.41,0.37,2026-01-02,0702,N20,VIIRS,l,2,301.53,7.82,D,0
16.81434,94.83585,333.34,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,306.08,5.77,D,0
16.80208,94.66851,349.91,0.4,0.37,2026-01-02,0702,N20,VIIRS,n,2,305.45,12.72,D,0
17.04538,96.29089,330.8,0.46,0.39,2026-01-02,0702,N20,VIIRS,l,2,302.9,2.44,D,0
16.87636,94.97041,335.18,0.41,0.37,2026-01-02,0702,N20,VIIRS,n,2,305.3,6.21,D,0
